Day,T,TM,Tm,H,PP,VV,V,VM,RA,SN,TS,FG,month,year,RA_tomor
31,18.3,24.0,14.0,71.0,0.0,10.0,6.1,16.5,0,0,0,0,10,2020,0
5,18.0,21.4,16.0,71.0,0.0,9.3,25.6,38.9,0,0,0,0,5,2013,0
22,12.2,18.0,6.3,93.0,0.0,3.4,5.0,13.0,0,0,0,1,12,2015,0
12,24.4,29.4,22.0,60.0,0.0,10.0,12.6,25.9,0,0,0,0,9,2020,1
26,9.8,14.0,7.9,78.0,5.33,9.5,21.5,31.7,1,0,0,0,12,2020,0
9,23.4,28.0,20.0,75.0,0.0,9.7,10.7,18.3,1,0,1,0,10,2018,0
9,15.9,19.4,12.0,63.0,0.0,11.1,21.9,33.5,0,0,0,0,4,2012,0
17,14.1,20.0,10.0,59.0,0.0,10.0,13.7,25.9,0,0,0,0,1,2014,0
1,24.8,30.0,20.9,51.0,0.0,10.0,14.6,25.9,0,0,0,0,6,2017,1
3,20.7,26.5,14.9,68.0,0.0,10.8,10.7,22.2,0,0,0,0,11,2012,0
22,27.3,33.1,22.4,68.0,0.0,10.0,7.2,16.5,0,0,0,0,8,2021,0
15,16.0,23.2,8.0,71.0,0.0,9.2,7.6,20.6,0,0,0,0,3,2008,0
11,25.8,32.0,20.6,74.0,0.0,10.0,5.0,14.8,0,0,0,0,10,2014,0
23,27.1,32.5,23.0,72.0,0.0,10.0,10.4,25.9,0,0,0,0,7,2013,0
24,11.5,16.0,9.0,65.0,0.0,9.5,23.0,35.2,1,0,0,0,11,2013,1
31,24.7,29.8,21.7,76.0,12.7,8.4,16.7,31.7,1,0,1,0,8,2013,1
16,11.8,16.4,8.0,72.0,1.52,11.1,13.1,27.8,0,0,0,0,2,2013,0
6,12.2,15.5,10.0,65.0,1.27,10.0,21.9,35.2,0,0,0,0,2,2019,1
12,12.6,17.8,9.0,80.0,0.0,8.7,12.4,31.3,1,0,0,0,1,2008,0
20,20.6,25.3,16.8,70.0,0.0,10.0,15.9,27.8,1,0,0,0,5,2012,0
18,28.8,35.0,24.0,66.0,0.0,9.8,13.1,29.4,0,0,0,0,9,2021,0
17,17.8,24.0,11.0,74.0,0.0,9.2,6.7,18.3,0,0,1,0,11,2013,1
16,13.6,18.1,10.0,60.0,0.0,10.0,12.6,29.4,0,0,0,0,12,2014,1
2,15.7,20.0,12.0,68.0,0.0,10.0,17.2,33.5,0,0,0,0,2,2020,0
31,11.3,13.0,8.0,84.0,27.43,8.2,12.0,16.5,1,0,0,0,1,2012,1
23,19.3,23.0,16.0,65.0,1.52,10.8,30.9,53.5,0,0,0,0,10,2009,0
24,27.2,32.0,23.0,58.0,0.0,9.8,15.6,27.8,1,0,0,0,7,2016,0
23,27.9,35.1,22.0,53.0,0.0,10.0,9.1,22.2,0,0,0,0,7,2019,0
19,26.1,30.6,22.0,48.0,0.0,10.9,21.9,33.5,0,0,0,0,6,2011,0
16,10.7,13.0,9.0,70.0,0.51,10.0,17.0,24.1,1,0,0,0,1,2021,0
12,18.6,23.3,13.5,65.0,11.68,10.0,15.2,25.9,0,0,0,0,11,2014,1
14,29.2,33.0,25.9,47.0,0.0,10.0,11.3,20.6,0,0,0,0,7,2019,0
20,22.4,25.3,20.0,74.0,1.27,10.3,15.6,25.9,1,0,0,0,9,2008,1
15,21.9,27.4,17.4,58.0,0.0,10.0,14.6,29.4,0,0,0,0,5,2017,0
30,22.8,28.0,18.9,72.0,0.0,10.0,7.8,14.8,0,0,0,0,9,2018,1
7,12.4,15.7,9.0,68.0,0.0,9.3,15.9,29.4,1,0,0,0,2,2009,1
30,29.0,36.0,22.5,55.0,0.0,10.0,9.1,22.2,0,0,0,0,8,2016,0
5,27.2,31.1,24.0,64.0,0.25,11.3,17.8,29.4,0,0,0,0,9,2011,0
30,17.8,24.0,13.0,70.0,1.02,9.0,8.1,18.3,0,0,1,0,4,2015,0
14,31.8,39.7,24.6,46.0,0.0,10.6,13.7,27.8,0,0,0,0,7,2010,0
29,25.9,31.2,21.4,55.0,0.0,11.1,17.8,29.4,0,0,0,0,8,2011,0
1,19.6,24.7,15.0,51.0,0.0,10.0,16.9,29.4,0,0,0,0,5,2014,1
4,14.7,19.0,11.4,66.0,2.03,10.0,16.9,29.4,1,0,0,0,12,2012,1
3,19.2,22.4,16.6,68.0,1.02,10.1,23.2,42.4,1,0,0,0,11,2009,0
13,30.1,37.1,25.0,37.0,0.0,10.0,17.0,37.0,0,0,0,0,7,2021,0
6,23.6,30.2,17.1,59.0,0.0,10.0,11.5,20.6,0,0,0,0,5,2015,0
31,24.7,29.2,21.0,47.0,0.0,10.9,19.8,38.9,0,0,0,0,8,2010,0
22,26.4,31.0,23.0,55.0,0.0,10.0,25.4,38.9,0,0,0,0,8,2016,0
20,19.4,25.0,12.3,68.0,0.0,10.0,12.0,29.4,0,0,0,0,4,2014,0
17,16.4,19.0,12.8,71.0,0.0,10.0,15.2,29.4,0,0,0,0,3,2020,0
26,16.6,20.5,13.0,69.0,12.7,8.0,24.4,37.0,1,0,0,0,4,2014,0
24,19.4,23.2,15.6,68.0,0.0,10.0,14.6,31.7,0,0,0,0,10,2018,0
2,21.9,26.4,18.0,72.0,0.0,10.0,8.9,16.5,0,0,0,0,11,2021,0
20,12.1,15.2,9.7,88.0,0.0,8.2,10.7,24.1,1,0,0,0,1,2010,1
6,14.8,20.0,11.0,62.0,0.0,9.2,13.0,25.9,0,0,1,0,12,2014,1
23,14.1,20.8,9.8,71.0,1.02,10.6,10.7,27.8,1,0,0,0,2,2013,1
19,14.9,20.0,11.8,82.0,2.79,10.1,9.6,18.3,1,0,0,0,4,2009,1
11,23.2,28.4,18.5,49.0,0.0,11.1,25.2,33.5,0,0,0,0,6,2013,0
4,21.9,28.1,17.0,51.0,0.0,10.0,11.1,20.6,0,0,0,0,6,2014,0
28,12.8,15.6,11.0,79.0,0.0,8.2,14.1,27.8,1,0,0,0,1,2010,1
10,27.2,32.8,23.0,56.0,0.0,9.7,22.0,27.8,0,0,0,0,7,2015,0
9,14.5,19.0,11.0,79.0,0.0,9.0,7.0,16.5,1,0,0,0,3,2021,1
4,16.7,20.6,12.7,73.0,0.0,10.0,20.2,33.5,0,0,0,0,12,2018,0
18,14.6,23.0,9.0,60.0,0.0,10.0,8.3,16.5,0,0,0,0,3,2017,0
23,9.8,13.0,7.9,74.0,6.1,9.7,19.1,29.4,1,0,0,0,2,2018,1
12,20.0,26.3,11.9,47.0,0.0,10.9,8.5,18.3,0,0,0,0,5,2011,0
29,11.6,18.2,4.7,89.0,0.51,4.5,4.8,11.1,0,0,0,1,1,2016,0
16,14.7,17.0,12.7,77.0,5.84,9.8,10.6,20.6,1,0,0,0,4,2021,1
6,25.8,28.5,23.7,63.0,1.02,9.5,11.9,22.2,0,0,1,0,9,2015,0
13,14.0,19.2,9.0,65.0,0.0,11.3,12.0,22.2,0,0,0,0,12,2009,1
9,12.3,15.0,9.7,77.0,0.0,10.1,19.1,31.3,1,0,0,0,3,2012,1
7,18.5,22.4,16.0,78.0,0.0,10.0,12.4,20.6,0,0,0,0,11,2015,0
29,18.3,24.9,10.0,51.0,0.0,10.0,14.4,33.5,0,0,0,0,4,2014,0
4,12.6,15.0,10.0,66.0,0.0,8.0,13.3,27.8,1,0,0,0,1,2008,0
22,28.4,34.4,25.0,63.0,0.0,10.0,10.2,22.2,0,0,0,0,7,2018,0
25,19.7,22.0,17.6,76.0,3.3,8.5,10.7,22.2,1,0,1,0,5,2019,1
2,17.1,23.0,10.3,69.0,0.0,10.9,9.4,18.3,0,0,0,0,5,2012,0
9,12.1,15.0,10.6,73.0,0.0,9.7,11.7,22.2,0,0,0,0,2,2011,0
20,19.9,24.0,18.0,79.0,0.0,8.4,10.9,27.8,1,0,1,0,10,2017,0
7,24.3,30.0,18.3,56.0,0.0,10.8,15.0,31.3,0,0,0,0,6,2009,0
5,17.0,21.7,13.0,76.0,0.25,9.2,8.0,18.3,1,0,0,0,4,2012,1
18,14.6,18.0,12.0,72.0,0.0,11.3,14.4,29.4,1,0,0,0,12,2012,0
14,9.7,14.0,6.6,82.0,7.87,9.8,13.3,29.4,1,0,0,0,2,2010,1
1,27.3,32.4,23.0,56.0,0.0,8.7,27.2,38.9,0,0,0,0,9,2014,0
28,21.2,27.0,16.5,41.0,0.0,10.0,15.0,24.1,0,0,0,0,9,2020,0
29,18.3,23.7,14.0,77.0,0.0,8.9,10.0,18.3,0,0,0,0,4,2010,0
17,22.8,28.4,16.7,64.0,0.0,10.0,8.7,18.3,0,0,0,0,10,2015,0
30,15.9,20.3,13.0,76.0,5.08,9.8,10.4,18.3,0,0,0,0,11,2020,0
4,17.3,26.6,9.6,70.0,0.0,8.9,8.7,31.7,0,0,0,0,3,2015,1
8,11.4,15.5,8.0,70.0,8.38,10.1,18.9,31.3,1,0,0,0,3,2012,1
16,16.6,23.0,10.9,65.0,0.0,10.0,10.0,16.5,0,0,0,0,4,2019,0
13,19.2,24.5,15.0,58.0,0.0,11.3,24.8,38.9,0,0,0,0,5,2013,0
17,19.9,26.0,14.8,78.0,0.0,9.8,10.2,16.5,0,0,0,0,4,2020,0
5,20.7,28.0,13.8,51.0,0.0,10.0,10.4,24.1,1,0,0,0,11,2014,1
21,25.7,31.3,19.2,65.0,0.0,10.3,9.4,20.6,0,0,0,0,7,2009,0
24,12.8,15.5,10.0,69.0,0.0,10.0,17.4,25.9,1,0,0,0,3,2020,1
19,22.1,26.1,18.0,64.0,0.0,10.0,10.4,20.6,0,0,0,0,10,2016,0
26,25.7,32.0,21.0,58.0,0.0,11.1,12.2,25.9,0,0,0,0,7,2011,0
10,13.9,18.0,10.6,74.0,0.25,10.0,13.5,25.9,1,0,0,0,12,2015,0
1,22.7,30.2,17.0,57.0,0.0,10.6,19.8,35.2,0,0,0,0,5,2010,1
24,12.1,14.0,11.0,86.0,0.0,8.7,15.6,25.9,1,0,0,0,11,2015,1
8,9.9,12.0,7.0,56.0,0.0,11.1,14.6,20.6,0,0,0,0,3,2011,0
27,9.2,13.2,6.6,71.0,0.51,10.3,20.7,37.0,1,0,0,0,1,2009,1
13,29.2,35.0,23.7,45.0,0.0,10.0,17.0,31.7,0,0,0,0,7,2015,0
8,15.9,20.0,13.0,74.0,0.0,10.0,7.6,18.3,0,0,0,0,3,2021,1
21,17.6,23.0,13.6,86.0,0.0,6.4,4.6,9.4,0,0,0,0,11,2009,0
14,32.4,40.3,19.9,34.0,0.0,10.6,11.5,25.9,0,0,0,0,7,2012,0
26,14.9,19.7,10.5,53.0,0.0,10.0,13.0,25.9,0,0,0,0,11,2021,0
16,16.9,24.1,10.0,75.0,0.0,10.1,6.1,18.3,0,0,0,0,4,2013,0
26,29.0,34.0,25.0,51.0,0.25,9.8,17.4,46.5,1,0,1,0,8,2021,0
8,24.9,32.2,18.7,53.0,0.0,10.0,8.1,20.6,0,0,0,0,6,2014,0
24,13.5,16.0,11.0,50.0,0.0,11.1,26.7,48.2,1,0,0,0,12,2010,0
15,12.7,18.0,9.8,70.0,0.0,9.7,7.0,14.8,1,0,0,0,2,2015,1
17,18.2,23.6,13.0,50.0,0.0,11.3,20.6,35.2,0,0,0,0,5,2010,0
12,16.7,23.1,8.9,68.0,0.0,10.0,8.3,18.3,0,0,0,0,4,2015,0
2,28.9,37.8,20.2,44.0,0.0,10.0,15.2,29.4,0,0,0,0,7,2014,0
19,15.9,22.1,11.0,81.0,0.0,7.9,6.9,18.3,0,0,0,0,3,2014,0
24,28.2,34.5,25.0,54.0,0.0,11.3,14.6,24.1,0,0,0,0,8,2008,0
17,25.3,29.0,23.0,57.0,0.0,10.0,10.6,20.6,0,0,0,0,9,2016,0
18,12.2,17.0,7.0,80.0,0.0,9.0,7.2,16.5,0,0,0,0,1,2009,0
1,19.8,24.4,15.5,62.0,0.0,10.0,17.4,27.8,0,0,0,0,6,2019,0
27,13.5,20.0,6.4,76.0,0.0,10.0,7.2,18.3,0,0,0,0,3,2017,1
8,26.4,32.0,21.3,46.0,0.0,10.0,16.7,27.8,0,0,0,0,7,2020,0
24,29.6,35.4,25.8,54.0,0.0,10.0,18.9,31.7,0,0,0,0,7,2015,0
4,12.7,16.0,10.0,72.0,0.0,10.0,14.6,20.6,0,0,0,0,1,2020,0
12,22.2,26.6,16.9,71.0,0.0,10.0,10.0,20.6,0,0,0,0,10,2016,0
1,15.3,17.3,12.0,77.0,1.52,9.7,17.0,24.1,0,0,0,0,1,2012,0
20,10.8,17.0,4.8,77.0,0.25,9.7,6.5,18.3,0,0,0,0,2,2017,0
16,25.2,31.0,20.8,60.0,0.0,10.0,15.4,25.9,0,0,0,0,9,2020,0
2,14.6,18.6,11.4,65.0,4.57,9.3,20.0,44.6,1,0,1,0,4,2017,1
22,30.5,36.0,24.2,52.0,0.0,10.0,10.0,25.9,0,0,0,0,8,2020,0
7,21.7,25.7,18.9,74.0,0.25,10.0,8.1,13.0,0,0,0,0,10,2013,0
25,23.0,29.3,20.0,64.0,0.0,10.0,13.0,27.8,0,0,0,0,9,2017,0
21,14.1,18.2,11.0,71.0,4.32,10.0,11.5,18.3,1,0,0,0,4,2013,0
23,30.3,41.3,23.0,46.0,0.0,10.5,10.2,14.8,0,0,0,0,9,2012,0
16,21.7,27.5,17.0,58.0,0.0,10.0,18.5,37.0,0,0,0,0,5,2017,0
28,20.2,23.0,17.0,71.0,0.0,9.0,18.9,31.7,1,0,0,0,10,2017,0
28,18.2,23.5,14.8,78.0,0.0,11.3,10.4,20.6,0,0,0,0,10,2009,0
5,15.7,20.0,11.0,76.0,0.0,9.0,11.3,24.1,0,0,0,0,12,2018,0
18,15.6,19.0,12.0,87.0,0.25,9.8,6.5,13.0,0,0,0,0,12,2020,1
17,28.3,34.0,24.0,51.0,0.0,10.0,21.5,35.2,0,0,0,0,7,2018,0
15,13.0,20.0,5.8,65.0,0.0,10.0,9.6,22.2,0,0,0,0,1,2011,0
5,23.6,31.0,16.0,59.0,0.0,9.3,11.7,33.5,1,0,1,0,6,2017,1
31,15.6,21.1,13.0,86.0,0.76,9.0,12.2,24.1,1,0,1,0,3,2009,1
3,21.8,27.3,18.0,58.0,0.0,9.7,17.0,35.2,1,0,0,0,11,2019,0
14,24.6,29.1,21.3,60.0,0.0,10.0,13.3,25.9,0,0,0,0,6,2015,0
19,19.3,30.0,10.7,43.0,0.0,10.0,10.6,22.2,0,0,0,0,4,2014,0
10,15.3,22.0,10.6,60.0,0.0,10.0,12.8,18.3,0,0,0,0,4,2016,0
9,18.4,25.2,10.9,54.0,0.0,9.5,11.9,27.8,0,0,0,0,4,2014,0
15,18.9,26.0,13.0,52.0,0.0,10.0,6.3,13.0,0,0,0,0,11,2020,0
17,25.7,30.9,22.0,56.0,0.0,11.1,9.1,18.3,1,0,0,0,6,2012,0
27,18.7,23.0,15.1,78.0,0.0,9.2,9.8,22.2,0,0,0,0,4,2013,0
13,18.3,23.0,13.7,80.0,0.0,9.5,8.0,14.8,0,0,0,0,11,2015,0
29,26.9,32.4,21.4,68.0,0.0,10.3,10.2,20.6,0,0,0,0,7,2008,0
25,21.8,25.6,17.6,75.0,29.97,9.5,9.3,20.6,1,0,1,0,9,2016,1
26,19.2,23.2,16.6,68.0,0.0,9.8,19.3,33.5,0,0,0,0,5,2015,0
7,24.7,29.7,22.0,65.0,0.0,9.5,5.7,16.5,1,0,0,0,9,2017,1
8,24.1,29.3,19.0,39.0,0.0,10.0,18.7,27.8,0,0,0,0,6,2021,0
16,27.3,34.0,21.7,65.0,0.0,10.0,7.4,16.5,0,0,0,0,9,2018,0
28,18.2,24.4,12.7,72.0,0.0,10.8,13.0,27.8,0,0,0,0,4,2010,0
4,20.8,27.1,15.9,55.0,0.0,10.9,12.6,20.6,0,0,0,0,11,2009,1
7,20.3,24.0,17.0,73.0,0.0,10.0,16.7,31.7,0,0,0,0,5,2020,0
6,18.9,22.4,15.0,83.0,6.6,9.3,6.1,18.3,0,0,0,0,11,2010,1
31,18.8,23.6,14.3,68.0,0.0,10.0,9.3,18.3,0,0,0,0,10,2016,0
5,13.6,16.3,11.0,74.0,0.0,9.3,17.8,31.3,1,0,0,0,3,2012,0
10,17.7,22.3,13.1,76.0,0.25,9.5,8.1,18.3,1,0,0,0,11,2008,1
13,11.1,16.2,5.0,68.0,0.0,10.0,6.9,18.3,0,0,0,0,3,2015,0
17,10.1,13.0,8.0,69.0,6.86,9.0,17.6,31.7,1,0,0,0,12,2017,1
20,27.3,34.1,20.0,35.0,0.0,10.0,10.6,22.2,0,0,0,0,6,2019,0
9,11.3,15.1,9.0,69.0,0.51,9.5,18.9,37.0,1,0,0,0,12,2020,1
18,24.4,32.1,18.8,62.0,0.0,10.0,5.4,16.5,0,0,0,0,10,2014,0
12,30.7,38.0,24.7,61.0,0.0,10.3,12.2,31.3,0,0,0,0,7,2008,0
3,15.2,20.5,11.0,61.0,0.0,5.1,14.4,33.5,1,0,1,0,2,2009,0
24,27.6,33.8,22.0,66.0,0.0,10.0,10.4,25.9,0,0,0,0,7,2013,0
9,17.5,22.1,13.4,70.0,0.51,11.1,10.9,20.6,1,0,1,0,3,2013,1
30,27.7,34.0,21.0,54.0,0.0,11.1,9.4,20.6,0,0,0,0,8,2008,0
1,17.6,23.0,14.0,67.0,0.0,10.3,18.7,38.9,0,0,0,0,3,2010,0
16,26.8,31.7,24.0,46.0,0.0,10.5,28.7,40.7,0,0,0,0,7,2012,0
19,29.9,35.6,21.5,50.0,0.0,10.8,12.2,22.2,0,0,0,0,7,2013,0
24,25.6,30.0,22.8,64.0,0.0,9.7,13.7,25.9,0,0,0,0,9,2019,0
23,13.9,18.0,10.9,66.0,1.02,10.0,18.1,33.5,1,0,0,0,11,2010,1
20,18.2,25.4,10.2,68.0,0.0,9.8,9.3,14.8,0,0,0,0,3,2016,0
11,10.6,15.8,6.0,85.0,2.54,7.2,4.4,13.0,1,0,0,0,1,2020,1
15,25.7,30.1,21.9,46.0,0.0,10.0,14.1,24.1,0,0,0,0,7,2021,0
10,22.2,28.0,18.0,55.0,0.0,9.7,25.7,33.5,0,0,0,0,5,2015,0
26,14.9,18.5,13.0,70.0,2.54,10.0,19.8,29.4,1,0,0,0,10,2010,1
3,22.3,28.0,16.3,67.0,0.0,10.0,8.5,20.6,0,0,0,0,10,2015,1
15,21.7,29.2,16.3,54.0,0.0,10.6,16.3,42.4,0,0,0,0,5,2011,0
12,11.1,14.0,9.0,71.0,0.25,9.7,24.3,38.9,1,0,1,0,1,2021,1
20,14.1,17.6,11.0,71.0,3.3,10.8,18.0,27.8,1,0,0,0,3,2011,1
23,13.3,17.0,8.9,89.0,1.02,6.3,19.1,37.0,1,0,0,0,1,2009,1
17,15.1,20.2,9.3,67.0,0.25,11.3,18.3,37.0,1,0,0,0,12,2009,1
31,15.3,20.0,12.0,67.0,0.0,10.0,8.1,14.8,0,0,0,0,1,2020,0
22,26.9,31.8,22.9,71.0,1.78,8.0,15.7,31.7,1,0,1,0,9,2019,0
21,25.4,31.0,22.0,68.0,0.0,10.5,8.3,20.6,1,0,0,0,9,2010,0
10,22.6,26.8,19.5,69.0,0.25,10.0,14.4,25.9,0,0,0,0,10,2019,0
7,17.4,19.0,15.7,84.0,0.0,8.0,16.7,25.9,1,0,0,0,5,2016,0
1,8.5,12.0,2.8,72.0,17.27,9.0,23.7,37.0,1,0,0,0,1,2015,1
4,14.4,22.7,8.8,56.0,0.0,10.0,9.6,18.3,0,0,0,0,3,2019,0
27,28.1,33.6,23.0,50.0,0.0,10.0,16.9,31.7,0,0,0,0,7,2016,0
17,24.6,30.2,16.0,50.0,0.0,10.0,11.3,29.4,0,0,0,0,7,2016,0
5,19.2,25.0,14.0,60.0,0.0,11.3,8.5,16.5,0,0,0,0,10,2008,0
29,19.4,22.3,17.0,57.0,0.0,10.0,18.3,29.4,0,0,0,0,10,2016,0
1,28.4,36.0,21.0,48.0,0.0,9.8,9.1,25.9,0,0,0,0,9,2015,1
29,11.3,16.7,8.8,80.0,0.0,8.2,6.1,13.0,1,0,0,0,1,2012,1
2,14.5,19.0,10.8,64.0,1.78,9.8,29.3,40.7,1,0,0,0,5,2016,0
22,26.4,34.0,18.0,56.0,0.0,10.3,10.2,25.9,0,0,0,0,6,2008,0
2,18.9,24.0,16.0,71.0,12.45,10.0,17.6,27.8,0,0,1,0,10,2018,1
8,24.7,29.2,21.5,59.0,1.78,9.3,13.3,27.8,1,0,0,0,9,2017,0
25,10.8,14.0,-1.6,79.0,0.0,9.7,11.5,16.5,0,0,0,0,12,2014,1
3,17.9,22.5,13.0,73.0,0.0,11.3,18.3,33.5,0,0,0,0,5,2009,0
29,17.3,22.3,14.0,74.0,0.0,11.3,7.4,13.0,0,0,0,0,10,2010,0
4,15.9,22.2,11.0,64.0,0.0,10.0,8.5,20.6,0,0,0,0,1,2014,1
29,24.9,30.0,19.0,63.0,0.0,9.7,6.5,14.8,0,0,0,0,8,2018,0
14,14.0,19.0,8.8,54.0,0.0,9.8,17.0,33.5,1,0,0,0,3,2021,0
10,17.6,25.0,11.6,75.0,0.25,7.9,3.3,11.1,0,0,0,0,11,2020,0
8,10.8,17.4,4.3,71.0,0.0,9.5,6.9,14.8,0,0,0,0,12,2017,0
16,18.9,23.1,15.0,69.0,0.0,10.0,13.3,20.6,0,0,0,0,11,2015,0
26,10.9,14.6,8.0,66.0,7.62,10.1,13.7,24.1,0,0,0,0,2,2009,0
17,31.1,39.0,24.0,48.0,0.0,10.0,15.4,24.1,0,0,0,0,9,2015,0
10,21.8,29.2,15.3,60.0,0.0,10.0,11.5,20.6,0,0,0,0,5,2017,1
22,14.8,19.0,12.0,82.0,0.51,10.0,8.9,18.3,0,0,0,0,12,2020,0
5,26.4,31.3,22.6,58.0,0.0,10.0,16.7,29.4,0,0,0,0,9,2019,0
26,29.0,35.0,24.4,51.0,0.0,10.5,15.6,31.3,0,0,0,0,7,2008,0
23,10.9,14.7,8.0,74.0,0.0,8.2,22.8,33.5,1,0,0,0,1,2015,1
8,28.8,35.0,24.0,71.0,0.0,10.0,11.5,24.1,0,0,0,0,9,2013,0
23,22.3,28.0,18.0,57.0,0.0,11.3,16.3,27.8,0,0,0,0,6,2010,0
14,17.4,23.0,13.4,85.0,0.0,8.0,12.8,40.7,1,0,1,0,4,2010,0
14,18.7,24.2,11.0,54.0,0.0,10.0,15.7,24.1,0,0,0,0,4,2016,0
11,12.2,17.3,7.7,70.0,0.0,9.2,13.3,22.2,0,0,0,0,3,2015,0
21,13.6,17.0,10.7,80.0,0.25,8.9,6.7,13.0,0,0,0,0,12,2016,1
28,10.7,13.3,9.0,75.0,3.3,9.0,18.9,42.4,1,0,0,0,1,2014,0
20,22.6,27.3,18.9,55.0,2.29,10.8,23.5,38.9,1,0,1,0,9,2011,0
19,14.6,22.0,6.5,74.0,0.0,10.0,9.8,24.1,0,0,0,0,3,2016,0
29,11.3,14.1,9.0,61.0,1.52,9.7,18.5,33.5,1,0,0,0,12,2019,1
6,25.0,31.0,21.9,68.0,0.0,11.3,7.8,22.2,0,0,0,0,9,2012,0
19,16.8,21.6,13.0,59.0,0.0,10.0,18.1,31.7,0,0,0,0,4,2017,0
6,25.7,31.0,23.0,78.0,1.27,9.8,7.2,18.3,1,0,1,0,8,2018,1
30,24.7,29.1,21.5,73.0,0.76,10.0,11.3,20.6,1,0,1,0,9,2012,0
21,16.9,19.8,14.5,71.0,0.0,10.0,20.4,27.8,1,0,0,0,4,2011,1
20,28.7,35.0,23.6,64.0,0.0,10.8,11.9,20.6,0,0,0,0,8,2008,0
2,28.1,33.0,24.0,46.0,0.0,10.0,21.7,33.5,0,0,0,0,8,2016,0
13,13.8,16.2,10.9,63.0,11.94,9.5,25.9,44.6,1,0,0,0,12,2020,0
16,29.3,39.0,22.9,53.0,0.0,10.0,11.9,27.8,0,0,0,0,7,2018,0
26,28.3,34.0,22.0,47.0,0.0,10.5,17.2,29.4,0,0,0,0,7,2009,0
31,11.1,16.0,8.0,72.0,0.51,9.3,17.2,33.5,1,0,1,0,12,2013,0
9,14.7,18.5,11.0,72.0,0.0,10.0,25.4,40.7,0,0,0,0,3,2017,0
20,13.7,18.1,8.2,78.0,0.0,9.5,8.9,18.3,0,0,0,0,12,2013,0
25,28.7,35.0,23.0,58.0,0.0,10.3,13.5,27.8,0,0,0,0,8,2010,0
14,23.7,28.0,21.9,57.0,0.0,10.8,23.9,38.9,1,0,1,0,9,2010,0
8,16.3,22.5,12.1,77.0,0.0,9.5,5.6,11.1,0,0,0,0,11,2018,0
14,28.5,34.3,25.0,58.0,0.0,10.0,16.5,29.4,0,0,0,0,8,2014,0
15,24.2,29.0,19.5,38.0,0.0,10.0,22.2,37.0,0,0,0,0,6,2020,0
13,27.9,33.2,24.0,68.0,0.0,10.0,14.3,27.8,0,0,0,0,8,2015,0
2,8.6,12.0,6.0,71.0,0.0,9.0,16.1,38.9,1,0,0,0,12,2017,0
6,28.6,35.5,23.0,61.0,0.0,9.8,7.6,22.2,1,0,1,0,9,2018,1
21,24.3,29.1,20.0,72.0,0.0,10.0,9.4,33.5,1,0,1,0,9,2021,1
11,23.1,31.2,17.0,67.0,0.0,7.6,15.6,31.7,0,0,1,0,5,2016,0
6,29.3,39.0,21.4,41.0,0.25,9.8,5.9,14.8,0,0,0,0,7,2019,0
19,11.0,17.3,5.3,75.0,0.0,10.0,7.0,16.5,0,0,0,0,1,2018,0
7,8.7,12.0,6.0,61.0,0.0,10.0,10.2,16.5,0,0,0,0,1,2017,1
23,21.3,27.3,14.1,53.0,0.0,9.8,13.1,20.6,0,0,0,0,4,2018,0
27,23.6,30.0,17.1,74.0,0.0,8.9,7.2,18.3,0,0,0,0,9,2013,0
3,16.1,22.2,9.6,71.0,0.0,8.5,10.2,20.6,0,0,0,0,3,2009,1
19,30.2,38.1,25.0,45.0,0.0,10.5,17.6,33.5,0,0,0,0,8,2011,0
14,10.7,16.6,5.7,77.0,4.32,9.8,4.4,11.1,0,0,0,0,1,2020,0
3,12.5,15.0,10.0,80.0,0.0,9.0,10.0,29.4,1,0,1,0,12,2010,1
12,23.8,31.1,17.0,54.0,0.0,10.0,8.3,14.8,0,0,0,0,10,2015,0
26,21.5,26.0,20.0,76.0,3.05,10.0,7.4,14.8,1,0,1,0,9,2016,1
18,13.2,18.0,8.0,72.0,0.51,10.0,12.6,24.1,0,0,0,0,12,2018,0
18,18.0,23.4,13.0,68.0,1.52,10.1,9.6,16.5,0,0,0,0,10,2011,0
12,23.8,29.5,20.0,63.0,0.0,10.0,16.3,27.8,0,0,0,0,6,2019,0
27,11.3,17.4,6.4,80.0,0.0,7.7,5.4,11.1,0,0,0,0,12,2008,1
25,28.1,37.0,23.0,45.0,0.0,9.7,13.7,25.9,0,0,0,0,6,2021,1
28,10.9,16.0,7.0,75.0,0.0,11.1,7.0,14.8,0,0,0,0,12,2010,0
28,18.2,24.5,14.0,65.0,2.79,11.3,11.5,20.6,0,0,0,0,4,2011,1
8,20.9,28.5,15.7,71.0,0.0,9.5,6.7,13.0,0,0,0,0,11,2013,0
23,24.6,29.0,20.0,58.0,1.27,10.9,19.8,35.2,1,0,1,0,7,2012,0
26,21.7,25.5,18.0,61.0,0.25,9.7,11.5,20.6,1,0,0,0,9,2008,1
14,26.6,32.0,22.8,61.0,0.0,10.0,11.7,24.1,0,0,0,0,7,2020,1
2,26.7,32.6,22.7,64.0,0.0,10.0,15.0,31.7,0,0,0,0,9,2016,0
15,18.0,23.0,15.6,83.0,1.02,7.2,13.9,24.1,0,0,1,0,4,2010,1
3,23.1,30.0,14.4,46.0,0.0,10.0,8.5,20.6,0,0,0,0,6,2019,0
19,28.1,36.0,23.0,45.0,0.0,10.0,8.5,22.2,0,0,0,0,8,2020,0
